,CODIGO DEP,DEPARTAMENTO,CODIGO MUN,MUNICIPIO,GRUPO DE CULTIVO,SUBGRUP DE CULTIVO,CULTIVO,DESAGREGACION REGIONAL Y/O SISTEMA PRODUCTIVO,YEAR,PERIODO,Area Sembrada (ha),Area Cosechada (ha),Produccion (t),Rendimiento (t/ha),ESTADO FISICO PRODUCCION,NOMBRE CIENTIFICO,CICLO DE CULTIVO
137,54,NORTE DE SANTANDER,54261,EL ZULIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,30,30,442,14.98,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
138,54,NORTE DE SANTANDER,54109,BUCARASICA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,29,29,512,17.96,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
139,54,NORTE DE SANTANDER,54003,ABREGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,23,23,162,7.04,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
140,54,NORTE DE SANTANDER,54051,ARBOLEDAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,11,11,110,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
141,54,NORTE DE SANTANDER,54418,LOURDES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,10,10,120,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
142,54,NORTE DE SANTANDER,54239,DURANIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,7,7,75,10.7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
143,54,NORTE DE SANTANDER,54518,PAMPLONA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,5,5,40,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
144,63,QUINDIO,63130,CALARCA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,200,98,828,8.43,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
145,63,QUINDIO,63470,MONTENEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,124,80,723,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
146,63,QUINDIO,63594,QUIMBAYA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,88,66,421,6.41,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
147,63,QUINDIO,63001,ARMENIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,81,76,755,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
148,63,QUINDIO,63401,LA TEBAIDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,63,54,460,8.57,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
149,63,QUINDIO,63548,PIJAO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,41,30,220,7.33,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
150,63,QUINDIO,63302,GENOVA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,17,8,40,5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
151,63,QUINDIO,63690,SALENTO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,16,9,73,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
152,63,QUINDIO,63111,BUENAVISTA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,14,14,114,8.28,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
153,63,QUINDIO,63190,CIRCASIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,12,11,52,4.94,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
154,63,QUINDIO,63272,FILANDIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,12,9,60,6.67,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
155,63,QUINDIO,63212,CORDOBA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,1,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
156,66,RISARALDA,66001,PEREIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,404,395,3555,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
157,66,RISARALDA,66440,MARSELLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,150,50,1000,20,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
158,66,RISARALDA,66075,BALBOA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,83,38,150,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
159,66,RISARALDA,66088,BELEN DE UMBRIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,51,46,253,5.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
160,66,RISARALDA,66383,LA CELIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,36,15,149,10.29,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
161,66,RISARALDA,66400,LA VIRGINIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,23,19,114,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
162,66,RISARALDA,66594,QUINCHIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,15,8,65,8.13,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
163,66,RISARALDA,66045,APIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,10,5,50,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
164,66,RISARALDA,66687,SANTUARIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,10,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
165,68,SANTANDER,68235,EL CARMEN DE CHUCURI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,1093,1013,8554,8.44,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
166,68,SANTANDER,68689,SAN VICENTE DE CHUCURI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,468,413,2891,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
167,68,SANTANDER,68385,LANDAZURI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,350,290,3150,10.86,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
168,68,SANTANDER,68615,RIONEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,300,270,2700,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
169,68,SANTANDER,68575,PUERTO WILCHES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,65,60,650,10.83,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
170,68,SANTANDER,68190,CIMITARRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,45,30,360,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
171,68,SANTANDER,68092,BETULIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,39,37,370,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
172,68,SANTANDER,68245,EL GUACAMAYO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,3,1,10,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
173,68,SANTANDER,68820,TONA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,2,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
174,70,SUCRE,70508,OVEJAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,240,240,1605,6.69,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
175,70,SUCRE,70230,CHALAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,26,26,125,4.81,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
176,73,TOLIMA,73283,FRESNO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,3724,2113,20496,9.7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
177,73,TOLIMA,73443,MARIQUITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,920,905,8869,9.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
178,73,TOLIMA,73026,ALVARADO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,350,200,1250,6.25,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
179,73,TOLIMA,73270,FALAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,180,130,1300,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
180,73,TOLIMA,73043,ANZOATEGUI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,160,60,624,10.4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
181,73,TOLIMA,73168,CHAPARRAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,160,80,1760,22,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
182,73,TOLIMA,73411,LIBANO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,153,20,160,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
183,73,TOLIMA,73861,VENADILLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,148,143,930,6.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
184,73,TOLIMA,73520,PALOCABILDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,138,50,500,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
185,73,TOLIMA,73504,ORTEGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,137,125,875,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
186,73,TOLIMA,73678,SAN LUIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,125,94,752,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
187,73,TOLIMA,73675,SAN ANTONIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,120,85,340,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
188,73,TOLIMA,73686,SANTA ISABEL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,108,100,940,9.4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
189,73,TOLIMA,73616,RIOBLANCO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,104,60,480,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
190,73,TOLIMA,73001,IBAGUE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,96,68,544,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
191,73,TOLIMA,73408,LERIDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,94,86,344,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
192,73,TOLIMA,73622,RONCESVALLES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,90,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
193,73,TOLIMA,73067,ATACO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,80,50,240,4.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
194,73,TOLIMA,73055,ARMERO (GUAYABAL),FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,75,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
195,73,TOLIMA,73854,VALLE DE SAN JUAN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,65,50,480,9.6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
196,73,TOLIMA,73152,CASABIANCA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,35,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
197,73,TOLIMA,73624,ROVIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,30,30,360,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
198,73,TOLIMA,73555,PLANADAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,27,24,190,7.92,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
199,73,TOLIMA,73870,VILLAHERMOSA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,25,25,100,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
200,73,TOLIMA,73347,HERVEO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,13,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
201,73,TOLIMA,73873,VILLARRICA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,12,9,59,6.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
202,73,TOLIMA,73352,ICONONZO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,3,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
203,73,TOLIMA,73483,NATAGAIMA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,2,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
204,76,VALLE DEL CAUCA,76126,CALIMA EL DARIEN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,199,198,2970,15,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
205,76,VALLE DEL CAUCA,76122,CAICEDONIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,184,169,2028,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
206,76,VALLE DEL CAUCA,76622,ROLDANILLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,132,132,1808,13.7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
207,76,VALLE DEL CAUCA,76054,ARGELIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,111,88,704,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
208,76,VALLE DEL CAUCA,76890,YOTOCO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,98,18,189,10.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
209,76,VALLE DEL CAUCA,76036,ANDALUCIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,62,50,410,8.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
210,76,VALLE DEL CAUCA,76020,ALCALA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,55,55,358,6.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
211,76,VALLE DEL CAUCA,76520,PALMIRA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,51,51,510,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
212,76,VALLE DEL CAUCA,76233,DAGUA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,50,50,350,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
213,76,VALLE DEL CAUCA,76606,RESTREPO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,48,33,281,8.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
214,76,VALLE DEL CAUCA,76845,ULLOA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,44,41,410,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
215,76,VALLE DEL CAUCA,76113,BUGALAGRANDE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,43,40,400,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
216,76,VALLE DEL CAUCA,76318,GUACARI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,28,28,280,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
217,76,VALLE DEL CAUCA,76377,LA CUMBRE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,28,10,115,11.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
218,76,VALLE DEL CAUCA,76100,BOLIVAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,26,16,112,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
219,76,VALLE DEL CAUCA,76892,YUMBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,26,24,264,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
220,76,VALLE DEL CAUCA,76834,TULUA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,23,20,190,9.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
221,76,VALLE DEL CAUCA,76828,TRUJILLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,19,19,152,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
222,76,VALLE DEL CAUCA,76041,ANSERMANUEVO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,18,15,153,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
223,76,VALLE DEL CAUCA,76001,CALI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,17,13,101,7.77,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
224,76,VALLE DEL CAUCA,76670,SAN PEDRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,14,12,106,9.2,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
225,76,VALLE DEL CAUCA,76111,BUGA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,11,10,80,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
226,76,VALLE DEL CAUCA,76275,FLORIDA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,7,7,79,11,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
227,76,VALLE DEL CAUCA,76364,JAMUNDI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,7,7,60,8.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
228,76,VALLE DEL CAUCA,76823,TORO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,7,7,63,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
229,76,VALLE DEL CAUCA,76616,RIOFRIO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,5,3,34,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
230,76,VALLE DEL CAUCA,76497,OBANDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,4,4,36,9.7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
231,76,VALLE DEL CAUCA,76563,PRADERA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,4,4,32,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
232,76,VALLE DEL CAUCA,76869,VIJES,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2007,2007,4,4,48,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
233,91,AMAZONAS,91001,LETICIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,38,15,94,6.27,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
234,91,AMAZONAS,91540,PUERTO NARIÑO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,32,12,75,6.25,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
235,5,ANTIOQUIA,5607,RETIRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,507,218,3056,14,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
236,5,ANTIOQUIA,5679,SANTA BARBARA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,340,310,2635,8.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
237,5,ANTIOQUIA,5376,LA CEJA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,255,74,1073,14.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
238,5,ANTIOQUIA,5490,NECOCLI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,230,130,1300,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
239,5,ANTIOQUIA,5756,SONSON,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,200,80,480,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
240,5,ANTIOQUIA,5837,TURBO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,197,111,1110,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
241,5,ANTIOQUIA,5318,GUARNE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,188,130,1690,13,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
242,5,ANTIOQUIA,5002,ABEJORRAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,165,105,578,5.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
243,5,ANTIOQUIA,5467,MONTEBELLO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,154,134,1608,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
244,5,ANTIOQUIA,5148,CARMEN DE VIBORAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,150,150,1275,8.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
245,5,ANTIOQUIA,5861,VENECIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,114,54,648,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
246,5,ANTIOQUIA,5045,APARTADO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,110,104,728,7,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
247,5,ANTIOQUIA,5615,RIONEGRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,90,90,1100,12.22,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
248,5,ANTIOQUIA,5541,PEÑOL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,86,26,143,5.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
249,5,ANTIOQUIA,5282,FREDONIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,80,30,360,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
250,5,ANTIOQUIA,5664,SAN PEDRO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,79,17,44,2.6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
251,5,ANTIOQUIA,5674,SAN VICENTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,75,5,15,3,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
252,5,ANTIOQUIA,5093,BETULIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,70,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
253,5,ANTIOQUIA,5440,MARINILLA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,60,40,360,9,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
254,5,ANTIOQUIA,5789,TAMESIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,60,38,456,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
255,5,ANTIOQUIA,5036,ANGELOPOLIS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,58,8,84,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
256,5,ANTIOQUIA,5237,DON MATIAS,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,53,8,48,6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
257,5,ANTIOQUIA,5364,JARDIN,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,48,16,192,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
258,5,ANTIOQUIA,5847,URRAO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,45,38,302,8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
259,5,ANTIOQUIA,5809,TITIRIBI,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,44,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
260,5,ANTIOQUIA,5059,ARMENIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,41,5,24,4.8,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
261,5,ANTIOQUIA,5631,SABANETA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,35,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
262,5,ANTIOQUIA,5887,YARUMAL,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,33,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
263,5,ANTIOQUIA,5642,SALGAR,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,31,9,108,12,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
264,5,ANTIOQUIA,5656,SAN JERONIMO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,26,23,92,4,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
265,5,ANTIOQUIA,5819,TOLEDO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,25,24,108,4.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
266,5,ANTIOQUIA,5842,URAMITA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,25,5,18,3.6,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
267,5,ANTIOQUIA,5856,VALPARAISO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,20,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
268,5,ANTIOQUIA,5873,VIGIA DEL FUERTE,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,20,12,120,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
269,5,ANTIOQUIA,5206,CONCEPCION,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,19,6,9,1.5,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
270,5,ANTIOQUIA,5361,ITUANGO,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,18,13,130,10,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
271,5,ANTIOQUIA,5209,CONCORDIA,FRUTALES,AGUACATE,AGUACATE,AGUACATE,2008,2008,15,0,0,,FRUTO FRESCO,PERSEA AMERICANA MILL.,PERMANENTE
